측정월,측정소명,미세먼지(㎍/㎥),초미세먼지(㎍/㎥),Year
200503,한강대로,88.0,0.0,2005
200503,홍릉로,74.0,0.0,2005
200503,홍지문,85.0,0.0,2005
200502,강남구,27.0,0.0,2005
200502,강동구,0.0,0.0,2005
200502,강북구,0.0,0.0,2005
200502,강서구,50.0,0.0,2005
200502,관악구,30.0,0.0,2005
200502,광진구,52.0,0.0,2005
200502,구로구,41.0,0.0,2005
200502,구로구2,52.0,0.0,2005
200502,금천구,0.0,0.0,2005
200502,노원구,0.0,0.0,2005
200502,도봉구,54.0,0.0,2005
200502,도산대로,54.0,0.0,2005
200502,동대문구,34.0,0.0,2005
200502,동작구,0.0,0.0,2005
200502,마포구,32.0,0.0,2005
200502,서대문구,43.0,0.0,2005
200502,서초구,51.0,0.0,2005
200502,성동구,48.0,0.0,2005
200502,성북구,41.0,0.0,2005
200502,송파구,36.0,0.0,2005
200502,송파구2,43.0,0.0,2005
200502,신촌로,57.0,0.0,2005
200502,양천구,0.0,0.0,2005
200502,영등포구,36.0,0.0,2005
200502,영등포로,55.0,0.0,2005
200502,용산구,49.0,0.0,2005
200502,은평구,56.0,0.0,2005
200502,종로구,0.0,0.0,2005
200502,중구,62.0,0.0,2005
200502,중랑구,56.0,0.0,2005
200502,천호대로,399.0,0.0,2005
200502,청계천로,56.0,0.0,2005
200502,한강대로,61.0,0.0,2005
200502,홍릉로,52.0,0.0,2005
200502,홍지문,51.0,0.0,2005
200501,강남구,35.0,0.0,2005
200501,강동구,55.0,0.0,2005
200501,강북구,53.0,0.0,2005
200501,강서구,68.0,0.0,2005
200501,관악구,41.0,0.0,2005
200501,광진구,72.0,0.0,2005
200501,구로구,57.0,0.0,2005
200501,구로구2,68.0,0.0,2005
200501,금천구,46.0,0.0,2005
200501,노원구,44.0,0.0,2005
200501,도봉구,78.0,0.0,2005
200501,도산대로,67.0,0.0,2005
200501,동대문구,48.0,0.0,2005
200501,동작구,48.0,0.0,2005
200501,마포구,45.0,0.0,2005
200501,서대문구,57.0,0.0,2005
200501,서초구,73.0,0.0,2005
200501,성동구,71.0,0.0,2005
200501,성북구,59.0,0.0,2005
200501,송파구,60.0,0.0,2005
200501,송파구2,58.0,0.0,2005
200501,신촌로,76.0,0.0,2005
200501,양천구,54.0,0.0,2005
200501,영등포구,47.0,0.0,2005
200501,영등포로,81.0,0.0,2005
200501,용산구,74.0,0.0,2005
200501,은평구,76.0,0.0,2005
200501,종로구,62.0,0.0,2005
200501,중구,80.0,0.0,2005
200501,중랑구,48.0,0.0,2005
200501,천호대로,0.0,0.0,2005
200501,청계천로,74.0,0.0,2005
200501,한강대로,80.0,0.0,2005
200501,홍릉로,64.0,0.0,2005
200501,홍지문,67.0,0.0,2005
200412,강남구,41.0,0.0,2004
200412,강동구,54.0,0.0,2004
200412,강북구,58.0,0.0,2004
200412,강서구,65.0,0.0,2004
200412,관악구,39.0,0.0,2004
200412,광진구,58.0,0.0,2004
200412,구로구,50.0,0.0,2004
200412,구로구2,63.0,0.0,2004
200412,금천구,48.0,0.0,2004
200412,노원구,47.0,0.0,2004
200412,도봉구,74.0,0.0,2004
200412,도산대로,56.0,0.0,2004
200412,동대문구,47.0,0.0,2004
200412,동작구,51.0,0.0,2004
200412,마포구,30.0,0.0,2004
200412,서대문구,47.0,0.0,2004
200412,서초구,64.0,0.0,2004
200412,성동구,66.0,0.0,2004
200412,성북구,55.0,0.0,2004
200412,송파구,50.0,0.0,2004
200412,송파구2,53.0,0.0,2004
200412,신촌로,69.0,0.0,2004
200412,양천구,56.0,0.0,2004
200412,영등포구,43.0,0.0,2004
200412,영등포로,73.0,0.0,2004
200412,용산구,65.0,0.0,2004
200412,은평구,63.0,0.0,2004
200412,종로구,63.0,0.0,2004
200412,중구,73.0,0.0,2004
200412,중랑구,36.0,0.0,2004
200412,천호대로,0.0,0.0,2004
200412,청계천로,79.0,0.0,2004
200412,한강대로,71.0,0.0,2004
200412,홍릉로,62.0,0.0,2004
200412,홍지문,77.0,0.0,2004
200411,강남구,73.0,0.0,2004
200411,강동구,57.0,0.0,2004
200411,강북구,62.0,0.0,2004
200411,강서구,68.0,0.0,2004
200411,관악구,73.0,0.0,2004
200411,광진구,62.0,0.0,2004
200411,구로구,59.0,0.0,2004
200411,구로구2,64.0,0.0,2004
200411,금천구,51.0,0.0,2004
200411,노원구,49.0,0.0,2004
200411,도봉구,83.0,0.0,2004
200411,도산대로,67.0,0.0,2004
200411,동대문구,62.0,0.0,2004
200411,동작구,59.0,0.0,2004
200411,마포구,50.0,0.0,2004
200411,서대문구,60.0,0.0,2004
200411,서초구,71.0,0.0,2004
200411,성동구,72.0,0.0,2004
200411,성북구,58.0,0.0,2004
200411,송파구,52.0,0.0,2004
200411,송파구2,60.0,0.0,2004
200411,신촌로,76.0,0.0,2004
200411,양천구,61.0,0.0,2004
200411,영등포구,84.0,0.0,2004
200411,영등포로,83.0,0.0,2004
200411,용산구,69.0,0.0,2004
200411,은평구,70.0,0.0,2004
200411,종로구,71.0,0.0,2004
200411,중구,83.0,0.0,2004
200411,중랑구,57.0,0.0,2004
200411,천호대로,0.0,0.0,2004
200411,청계천로,80.0,0.0,2004
200411,한강대로,81.0,0.0,2004
200411,홍릉로,68.0,0.0,2004
200411,홍지문,80.0,0.0,2004
200410,강남구,57.0,0.0,2004
200410,강동구,49.0,0.0,2004
200410,강북구,57.0,0.0,2004
200410,강서구,61.0,0.0,2004
200410,관악구,69.0,0.0,2004
200410,광진구,54.0,0.0,2004
200410,구로구,57.0,0.0,2004
200410,구로구2,61.0,0.0,2004
200410,금천구,50.0,0.0,2004
200410,노원구,49.0,0.0,2004
200410,도봉구,74.0,0.0,2004
200410,도산대로,60.0,0.0,2004
200410,동대문구,58.0,0.0,2004
200410,동작구,60.0,0.0,2004
200410,마포구,47.0,0.0,2004
200410,서대문구,58.0,0.0,2004
200410,서초구,68.0,0.0,2004
200410,성동구,68.0,0.0,2004
200410,성북구,53.0,0.0,2004
200410,송파구,60.0,0.0,2004
200410,송파구2,52.0,0.0,2004
200410,신촌로,77.0,0.0,2004
200410,양천구,61.0,0.0,2004
200410,영등포구,85.0,0.0,2004
200410,영등포로,82.0,0.0,2004
200410,용산구,64.0,0.0,2004
200410,은평구,69.0,0.0,2004
200410,종로구,66.0,0.0,2004
200410,중구,85.0,0.0,2004
200410,중랑구,53.0,0.0,2004
200410,천호대로,0.0,0.0,2004
200410,청계천로,85.0,0.0,2004
200410,한강대로,76.0,0.0,2004
200410,홍릉로,67.0,0.0,2004
200410,홍지문,71.0,0.0,2004
200409,강남구,35.0,0.0,2004
200409,강동구,28.0,0.0,2004
200409,강북구,32.0,0.0,2004
200409,강서구,30.0,0.0,2004
200409,관악구,42.0,0.0,2004
200409,광진구,29.0,0.0,2004
200409,구로구,31.0,0.0,2004
200409,구로구2,37.0,0.0,2004
200409,금천구,29.0,0.0,2004
200409,노원구,24.0,0.0,2004
200409,도봉구,40.0,0.0,2004
200409,도산대로,42.0,0.0,2004
200409,동대문구,34.0,0.0,2004
200409,동작구,35.0,0.0,2004
200409,마포구,26.0,0.0,2004
200409,서대문구,31.0,0.0,2004
200409,서초구,38.0,0.0,2004
200409,성동구,39.0,0.0,2004
200409,성북구,33.0,0.0,2004
200409,송파구,42.0,0.0,2004
200409,송파구2,35.0,0.0,2004
200409,신촌로,47.0,0.0,2004
200409,양천구,33.0,0.0,2004
200409,영등포구,51.0,0.0,2004
200409,영등포로,51.0,0.0,2004
200409,용산구,36.0,0.0,2004
200409,은평구,46.0,0.0,2004
200409,종로구,38.0,0.0,2004
200409,중구,61.0,0.0,2004
200409,중랑구,39.0,0.0,2004
200409,천호대로,0.0,0.0,2004
200409,청계천로,53.0,0.0,2004
200409,한강대로,48.0,0.0,2004
200409,홍릉로,48.0,0.0,2004
200409,홍지문,43.0,0.0,2004
200408,강남구,36.0,0.0,2004
200408,강동구,26.0,0.0,2004
200408,강북구,36.0,0.0,2004
200408,강서구,31.0,0.0,2004
200408,관악구,42.0,0.0,2004
200408,광진구,29.0,0.0,2004
200408,구로구,32.0,0.0,2004
200408,구로구2,34.0,0.0,2004
200408,금천구,32.0,0.0,2004
200408,노원구,26.0,0.0,2004
200408,도봉구,33.0,0.0,2004
200408,도산대로,44.0,0.0,2004
200408,동대문구,33.0,0.0,2004
200408,동작구,33.0,0.0,2004
200408,마포구,26.0,0.0,2004
200408,서대문구,35.0,0.0,2004
200408,서초구,34.0,0.0,2004
200408,성동구,34.0,0.0,2004
200408,성북구,28.0,0.0,2004
200408,송파구,38.0,0.0,2004
200408,송파구2,37.0,0.0,2004
200408,신촌로,45.0,0.0,2004
200408,양천구,34.0,0.0,2004
200408,영등포구,50.0,0.0,2004
200408,영등포로,50.0,0.0,2004
200408,용산구,33.0,0.0,2004
200408,은평구,47.0,0.0,2004
200408,종로구,40.0,0.0,2004
200408,중구,51.0,0.0,2004
200408,중랑구,38.0,0.0,2004
200408,천호대로,0.0,0.0,2004
200408,청계천로,49.0,0.0,2004
200408,한강대로,41.0,0.0,2004
200408,홍릉로,49.0,0.0,2004
200408,홍지문,41.0,0.0,2004
200407,강남구,49.0,0.0,2004
200407,강동구,40.0,0.0,2004
200407,강북구,68.0,0.0,2004
200407,강서구,52.0,0.0,2004
200407,관악구,68.0,0.0,2004
200407,광진구,37.0,0.0,2004
200407,구로구,64.0,0.0,2004
200407,구로구2,38.0,0.0,2004
200407,금천구,45.0,0.0,2004
200407,노원구,75.0,0.0,2004
200407,도봉구,38.0,0.0,2004
200407,도산대로,60.0,0.0,2004
200407,동대문구,52.0,0.0,2004
200407,동작구,42.0,0.0,2004
200407,마포구,49.0,0.0,2004
200407,서대문구,62.0,0.0,2004
200407,서초구,40.0,0.0,2004
200407,성동구,39.0,0.0,2004
200407,성북구,53.0,0.0,2004
200407,송파구,44.0,0.0,2004
200407,송파구2,54.0,0.0,2004
200407,신촌로,55.0,0.0,2004
200407,양천구,57.0,0.0,2004
200407,영등포구,72.0,0.0,2004
200407,영등포로,64.0,0.0,2004
200407,용산구,42.0,0.0,2004
200407,은평구,64.0,0.0,2004
200407,종로구,66.0,0.0,2004
200407,중구,55.0,0.0,2004
200407,중랑구,71.0,0.0,2004
200407,천호대로,0.0,0.0,2004
200407,청계천로,48.0,0.0,2004
200407,한강대로,0.0,0.0,2004
200407,홍릉로,75.0,0.0,2004
200407,홍지문,58.0,0.0,2004
200406,강남구,60.0,0.0,2004
200406,강동구,52.0,0.0,2004
200406,강북구,82.0,0.0,2004
200406,강서구,65.0,0.0,2004
200406,관악구,81.0,0.0,2004
200406,광진구,50.0,0.0,2004
200406,구로구,69.0,0.0,2004
200406,구로구2,59.0,0.0,2004
200406,금천구,61.0,0.0,2004
200406,노원구,80.0,0.0,2004
200406,도봉구,59.0,0.0,2004
200406,도산대로,83.0,0.0,2004
200406,동대문구,73.0,0.0,2004
200406,동작구,60.0,0.0,2004
200406,마포구,56.0,0.0,2004
200406,서대문구,72.0,0.0,2004
200406,서초구,61.0,0.0,2004
200406,성동구,53.0,0.0,2004
200406,성북구,63.0,0.0,2004
200406,송파구,51.0,0.0,2004
200406,송파구2,70.0,0.0,2004
200406,신촌로,76.0,0.0,2004
200406,양천구,65.0,0.0,2004
200406,영등포구,84.0,0.0,2004
200406,영등포로,83.0,0.0,2004
200406,용산구,61.0,0.0,2004
200406,은평구,72.0,0.0,2004
200406,종로구,69.0,0.0,2004
200406,중구,85.0,0.0,2004
200406,중랑구,65.0,0.0,2004
200406,천호대로,0.0,0.0,2004
200406,청계천로,81.0,0.0,2004
200406,한강대로,0.0,0.0,2004
200406,홍릉로,88.0,0.0,2004
200406,홍지문,89.0,0.0,2004
200405,강남구,59.0,0.0,2004
200405,강동구,59.0,0.0,2004
200405,강북구,79.0,0.0,2004
200405,강서구,72.0,0.0,2004
200405,관악구,77.0,0.0,2004
200405,광진구,64.0,0.0,2004
200405,구로구,70.0,0.0,2004
200405,구로구2,64.0,0.0,2004
200405,금천구,60.0,0.0,2004
200405,노원구,83.0,0.0,2004
200405,도봉구,66.0,0.0,2004
200405,도산대로,82.0,0.0,2004
200405,동대문구,78.0,0.0,2004
200405,동작구,69.0,0.0,2004
200405,마포구,0.0,0.0,2004
200405,서대문구,68.0,0.0,2004
200405,서초구,67.0,0.0,2004
200405,성동구,76.0,0.0,2004
200405,성북구,83.0,0.0,2004
200405,송파구,56.0,0.0,2004
200405,송파구2,76.0,0.0,2004
200405,신촌로,80.0,0.0,2004
200405,양천구,71.0,0.0,2004
200405,영등포구,65.0,0.0,2004
200405,영등포로,81.0,0.0,2004
200405,용산구,67.0,0.0,2004
200405,은평구,80.0,0.0,2004
200405,종로구,77.0,0.0,2004
200405,중구,93.0,0.0,2004
200405,중랑구,70.0,0.0,2004
200405,천호대로,0.0,0.0,2004
200405,청계천로,80.0,0.0,2004
200405,한강대로,0.0,0.0,2004
200405,홍릉로,89.0,0.0,2004
200405,홍지문,88.0,0.0,2004
200404,강남구,55.0,0.0,2004
200404,강동구,64.0,0.0,2004
200404,강북구,70.0,0.0,2004
200404,강서구,70.0,0.0,2004
200404,관악구,70.0,0.0,2004
200404,광진구,71.0,0.0,2004
200404,구로구,65.0,0.0,2004
200404,구로구2,73.0,0.0,2004
200404,금천구,58.0,0.0,2004
200404,노원구,77.0,0.0,2004
200404,도봉구,69.0,0.0,2004
200404,도산대로,71.0,0.0,2004
200404,동대문구,73.0,0.0,2004
200404,동작구,60.0,0.0,2004
200404,마포구,0.0,0.0,2004
200404,서대문구,57.0,0.0,2004
200404,서초구,69.0,0.0,2004
200404,성동구,78.0,0.0,2004
200404,성북구,76.0,0.0,2004
200404,송파구,59.0,0.0,2004
200404,송파구2,69.0,0.0,2004
200404,신촌로,81.0,0.0,2004
200404,양천구,66.0,0.0,2004
200404,영등포구,52.0,0.0,2004
200404,영등포로,84.0,0.0,2004
200404,용산구,71.0,0.0,2004
200404,은평구,74.0,0.0,2004
200404,종로구,73.0,0.0,2004
200404,중구,86.0,0.0,2004
200404,중랑구,61.0,0.0,2004
200404,천호대로,0.0,0.0,2004
200404,청계천로,99.0,0.0,2004
200404,한강대로,0.0,0.0,2004
200404,홍릉로,85.0,0.0,2004
200404,홍지문,85.0,0.0,2004
200403,강남구,66.0,0.0,2004
200403,강동구,74.0,0.0,2004
200403,강북구,91.0,0.0,2004
200403,강서구,76.0,0.0,2004
200403,관악구,82.0,0.0,2004
200403,광진구,93.0,0.0,2004
200403,구로구,72.0,0.0,2004
200403,구로구2,84.0,0.0,2004
200403,금천구,69.0,0.0,2004
200403,노원구,91.0,0.0,2004
200403,도봉구,87.0,0.0,2004
200403,도산대로,96.0,0.0,2004
200403,동대문구,90.0,0.0,2004
200403,동작구,74.0,0.0,2004
200403,마포구,0.0,0.0,2004
200403,서대문구,67.0,0.0,2004
200403,서초구,87.0,0.0,2004
200403,성동구,91.0,0.0,2004
200403,성북구,90.0,0.0,2004
200403,송파구,70.0,0.0,2004
200403,송파구2,76.0,0.0,2004
200403,신촌로,100.0,0.0,2004
200403,양천구,74.0,0.0,2004
200403,영등포구,61.0,0.0,2004
200403,영등포로,98.0,0.0,2004
200403,용산구,89.0,0.0,2004
200403,은평구,87.0,0.0,2004
200403,종로구,86.0,0.0,2004
200403,중구,98.0,0.0,2004
200403,중랑구,71.0,0.0,2004
200403,천호대로,0.0,0.0,2004
200403,청계천로,121.0,0.0,2004
200403,한강대로,72.0,0.0,2004
200403,홍릉로,96.0,0.0,2004
200403,홍지문,95.0,0.0,2004
200402,강남구,57.0,0.0,2004
200402,강동구,56.0,0.0,2004
200402,강북구,74.0,0.0,2004
200402,강서구,68.0,0.0,2004
200402,관악구,68.0,0.0,2004
200402,광진구,88.0,0.0,2004
200402,구로구,62.0,0.0,2004
200402,구로구2,83.0,0.0,2004
200402,금천구,52.0,0.0,2004
200402,노원구,65.0,0.0,2004
200402,도봉구,66.0,0.0,2004
200402,도산대로,81.0,0.0,2004
200402,동대문구,79.0,0.0,2004
200402,동작구,68.0,0.0,2004
200402,마포구,0.0,0.0,2004
200402,서대문구,58.0,0.0,2004
200402,서초구,76.0,0.0,2004
200402,성동구,71.0,0.0,2004
200402,성북구,83.0,0.0,2004
200402,송파구,69.0,0.0,2004
200402,송파구2,65.0,0.0,2004
200402,신촌로,79.0,0.0,2004
200402,양천구,61.0,0.0,2004
200402,영등포구,53.0,0.0,2004
200402,영등포로,72.0,0.0,2004
200402,용산구,72.0,0.0,2004
200402,은평구,70.0,0.0,2004
200402,종로구,67.0,0.0,2004
200402,중구,83.0,0.0,2004
200402,중랑구,61.0,0.0,2004
200402,천호대로,0.0,0.0,2004
200402,청계천로,90.0,0.0,2004
200402,한강대로,63.0,0.0,2004
200402,홍릉로,80.0,0.0,2004
200402,홍지문,79.0,0.0,2004
200401,강남구,54.0,0.0,2004
200401,강동구,62.0,0.0,2004
200401,강북구,81.0,0.0,2004
200401,강서구,73.0,0.0,2004
200401,관악구,74.0,0.0,2004
200401,광진구,91.0,0.0,2004
200401,구로구,65.0,0.0,2004
200401,구로구2,88.0,0.0,2004
200401,금천구,54.0,0.0,2004
200401,노원구,74.0,0.0,2004
200401,도봉구,72.0,0.0,2004
200401,도산대로,83.0,0.0,2004
200401,동대문구,78.0,0.0,2004
200401,동작구,71.0,0.0,2004
200401,마포구,0.0,0.0,2004
200401,서대문구,61.0,0.0,2004
200401,서초구,79.0,0.0,2004
200401,성동구,73.0,0.0,2004
200401,성북구,84.0,0.0,2004
200401,송파구,69.0,0.0,2004
200401,송파구2,67.0,0.0,2004
200401,신촌로,83.0,0.0,2004
200401,양천구,69.0,0.0,2004
200401,영등포구,56.0,0.0,2004
200401,영등포로,74.0,0.0,2004
200401,용산구,75.0,0.0,2004
200401,은평구,65.0,0.0,2004
200401,종로구,68.0,0.0,2004
200401,중구,72.0,0.0,2004
200401,중랑구,66.0,0.0,2004
200401,천호대로,0.0,0.0,2004
200401,청계천로,76.0,0.0,2004
200401,한강대로,65.0,0.0,2004
200401,홍릉로,88.0,0.0,2004
200401,홍지문,78.0,0.0,2004
200312,강남구,62.0,0.0,2003
200312,강동구,80.0,0.0,2003
200312,강북구,88.0,0.0,2003
200312,강서구,73.0,0.0,2003
200312,관악구,74.0,0.0,2003
200312,광진구,99.0,0.0,2003
200312,구로구,64.0,0.0,2003
200312,구로구2,95.0,0.0,2003
200312,금천구,59.0,0.0,2003
200312,노원구,91.0,0.0,2003
200312,도봉구,83.0,0.0,2003
200312,도산대로,88.0,0.0,2003
200312,동대문구,88.0,0.0,2003
200312,동작구,81.0,0.0,2003
200312,마포구,0.0,0.0,2003
200312,서대문구,57.0,0.0,2003
200312,서초구,88.0,0.0,2003
200312,성동구,79.0,0.0,2003
200312,성북구,88.0,0.0,2003
200312,송파구,80.0,0.0,2003
200312,송파구2,71.0,0.0,2003
200312,신촌로,90.0,0.0,2003
200312,양천구,67.0,0.0,2003
200312,영등포구,52.0,0.0,2003
200312,영등포로,75.0,0.0,2003
200312,용산구,84.0,0.0,2003
200312,은평구,73.0,0.0,2003
200312,종로구,67.0,0.0,2003
200312,중구,78.0,0.0,2003
200312,중랑구,67.0,0.0,2003
200312,천호대로,0.0,0.0,2003
200312,청계천로,98.0,0.0,2003
200312,한강대로,68.0,0.0,2003
200312,홍릉로,86.0,0.0,2003
200312,홍지문,89.0,0.0,2003
200311,강남구,50.0,0.0,2003
200311,강동구,52.0,0.0,2003
200311,강북구,66.0,0.0,2003
200311,강서구,60.0,0.0,2003
200311,관악구,60.0,0.0,2003
200311,광진구,62.0,0.0,2003
200311,구로구,51.0,0.0,2003
200311,구로구2,68.0,0.0,2003
200311,금천구,53.0,0.0,2003
200311,노원구,67.0,0.0,2003
200311,도봉구,61.0,0.0,2003
200311,도산대로,70.0,0.0,2003
200311,동대문구,70.0,0.0,2003
200311,동작구,56.0,0.0,2003
200311,마포구,0.0,0.0,2003
200311,서대문구,51.0,0.0,2003
200311,서초구,60.0,0.0,2003
200311,성동구,68.0,0.0,2003
200311,성북구,68.0,0.0,2003
200311,송파구,60.0,0.0,2003
200311,송파구2,52.0,0.0,2003
200311,신촌로,64.0,0.0,2003
200311,양천구,52.0,0.0,2003
200311,영등포구,49.0,0.0,2003
200311,영등포로,61.0,0.0,2003
200311,용산구,54.0,0.0,2003
200311,은평구,51.0,0.0,2003
200311,종로구,58.0,0.0,2003
200311,중구,64.0,0.0,2003
200311,중랑구,51.0,0.0,2003
200311,천호대로,0.0,0.0,2003
200311,청계천로,66.0,0.0,2003
200311,한강대로,56.0,0.0,2003
200311,홍릉로,63.0,0.0,2003
200311,홍지문,65.0,0.0,2003
200310,강남구,45.0,0.0,2003
200310,강동구,48.0,0.0,2003
200310,강북구,65.0,0.0,2003
200310,강서구,57.0,0.0,2003
200310,관악구,55.0,0.0,2003
200310,광진구,59.0,0.0,2003
200310,구로구,47.0,0.0,2003
200310,구로구2,68.0,0.0,2003
200310,금천구,54.0,0.0,2003
200310,노원구,55.0,0.0,2003
200310,도봉구,55.0,0.0,2003
200310,도산대로,0.0,0.0,2003
200310,동대문구,50.0,0.0,2003
200310,동작구,54.0,0.0,2003
200310,마포구,46.0,0.0,2003
200310,서대문구,46.0,0.0,2003
200310,서초구,58.0,0.0,2003
200310,성동구,65.0,0.0,2003
200310,성북구,61.0,0.0,2003
200310,송파구,68.0,0.0,2003
200310,송파구2,48.0,0.0,2003
200310,신촌로,67.0,0.0,2003
200310,양천구,51.0,0.0,2003
200310,영등포구,43.0,0.0,2003
200310,영등포로,49.0,0.0,2003
200310,용산구,52.0,0.0,2003
200310,은평구,61.0,0.0,2003
200310,종로구,56.0,0.0,2003
200310,중구,61.0,0.0,2003
200310,중랑구,47.0,0.0,2003
200310,천호대로,0.0,0.0,2003
200310,청계천로,66.0,0.0,2003
200310,한강대로,48.0,0.0,2003
200310,홍릉로,62.0,0.0,2003
200310,홍지문,65.0,0.0,2003
200309,강남구,37.0,0.0,2003
200309,강동구,47.0,0.0,2003
200309,강북구,67.0,0.0,2003
200309,강서구,49.0,0.0,2003
200309,관악구,56.0,0.0,2003
200309,광진구,52.0,0.0,2003
200309,구로구,51.0,0.0,2003
200309,구로구2,60.0,0.0,2003
200309,금천구,56.0,0.0,2003
200309,노원구,56.0,0.0,2003
200309,도봉구,48.0,0.0,2003
200309,도산대로,68.0,0.0,2003
200309,동대문구,47.0,0.0,2003
200309,동작구,48.0,0.0,2003
200309,마포구,56.0,0.0,2003
200309,서대문구,53.0,0.0,2003
200309,서초구,56.0,0.0,2003
200309,성동구,67.0,0.0,2003
200309,성북구,60.0,0.0,2003
200309,송파구,66.0,0.0,2003
200309,송파구2,52.0,0.0,2003
200309,신촌로,62.0,0.0,2003
200309,양천구,50.0,0.0,2003
200309,영등포구,44.0,0.0,2003
200309,영등포로,42.0,0.0,2003
200309,용산구,48.0,0.0,2003
200309,은평구,65.0,0.0,2003
200309,종로구,53.0,0.0,2003
200309,중구,59.0,0.0,2003
200309,중랑구,52.0,0.0,2003
200309,천호대로,0.0,0.0,2003
200309,청계천로,63.0,0.0,2003
200309,한강대로,62.0,0.0,2003
200309,홍릉로,61.0,0.0,2003
200309,홍지문,61.0,0.0,2003
200308,강남구,35.0,0.0,2003
200308,강동구,43.0,0.0,2003
200308,강북구,59.0,0.0,2003
200308,강서구,40.0,0.0,2003
200308,관악구,51.0,0.0,2003
200308,광진구,54.0,0.0,2003
200308,구로구,53.0,0.0,2003
200308,구로구2,56.0,0.0,2003
200308,금천구,47.0,0.0,2003
200308,노원구,41.0,0.0,2003
200308,도봉구,36.0,0.0,2003
200308,도산대로,56.0,0.0,2003
200308,동대문구,36.0,0.0,2003
200308,동작구,38.0,0.0,2003
200308,마포구,42.0,0.0,2003
200308,서대문구,50.0,0.0,2003
200308,서초구,45.0,0.0,2003
200308,성동구,51.0,0.0,2003
200308,성북구,52.0,0.0,2003
200308,송파구,53.0,0.0,2003
200308,송파구2,48.0,0.0,2003
200308,신촌로,53.0,0.0,2003
200308,양천구,51.0,0.0,2003
200308,영등포구,54.0,0.0,2003
200308,영등포로,40.0,0.0,2003
200308,용산구,39.0,0.0,2003
200308,은평구,54.0,0.0,2003
200308,종로구,44.0,0.0,2003
200308,중구,50.0,0.0,2003
200308,중랑구,53.0,0.0,2003
200308,천호대로,0.0,0.0,2003
200308,청계천로,60.0,0.0,2003
200308,한강대로,56.0,0.0,2003
